Record Type|Document Number|Local Report Number|Crash Severity|Private Property Indicator|Hit/Skip|Photos Taken|Reporting Agency NCIC|Number of Units|Unit in Error|Crash Date|Time of Crash|Day of Week|In City, Village, Township|FIPS Place Code|Enter Name of City, Village, Township|County|Latitude|Longitude|Crash/Loc Prefix|Location Road Name|Location Road Type|Distance from Reference|Direction from Reference|Ref Road Prefix|Reference Road Name|Reference Route Type|Reference Point Used|Crash Location|Location of First Harmful Event|Road Contour|Road Conditions - Primary|Road Conditions - Secondary|Manner of Crash Collision/Impact|Weather|Light Conditions - Primary|Light Conditions - Secondary|School Bus Related|Work Zone Related|Type of Work Zone|Location of Crash in Work Zone|Workers Present|Road Surface|Number of Lanes|Alcohol Related|Drug Related|Total Injured|Total Killed|Animal Related|Bicycle Related|Motorcycle Related|Speed Related|Pedestrian Related|Semi-Truck Related|Small Truck Related|Youth Related|Teen Related|Drinking Driver <21 Related|Senior Related|Local Information|Divided/Undivided roadway|Divided Lane Direction of Travel|Location Route Number|Location Route Type|Distance from Reference Measurement|Reference Route Number|Intersection Related|School Zone Related|Law Enforcement Present in Work Zone|Reference Road Type
C|20146102575|14018432|2|0|0|0|07500|2|2|9272014|900|7|3|38080|Jackson (Township of)|75|40.384719|84.05681||MERANDA|ST|0.0|||20490||3|10|1|1|1||1|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0||2||||0||0|0|1|
C|20146102675|47-1261-47|3|0|0|1|OHP47|1|98|9282014|300|1|3|31150|Grafton|47|41.260229|82.01661||||0.3|E|||SR|1|1|1|1|1||1|1|6||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0||2||151|CR|1|83|0|0|1|
C|20146102775|70-1217-70|2|0|0|1|OHP70|1|98|9262014|1928|6|3|51576|Monroe (Township of)|70|40.651783|82.34680999999998||||0.6|E||10||2|1|1|1|1||1|1|5||1|0|0|0|0.0|2|2|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0||2||95|SR|1||0|0|1|MP
C|20146102875|14CR3815|2|0|0|1|02300|1|1|9212014|2006|1|1|99045|Fairfield (County)|23|39.909298|82.7658||REFUGEE|RD|0.1|W||HARMON||1|3|1|1|1||1|1|4||1|0|0|0||2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||1|E|||1||1|0|0|RD
C|20147039925|20143828|2|0|0|1|02913|1|1|7132014|1017|1|3|75201|Sugar Creek (Township of)|29|39.653868|84.06940999999998||UPPER BELLBROOK|RD|0.0|||003737||3|1|2|2|1|9.0|1|2|1||1|0|0|0|0.0|2|2|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0||2||||0||0|0|1|
C|20147040023|8742714|2|0|0|1|08700|1|1|7162014|533|4|3|7020|Bloom (Township of)|87|41.175911|83.64695999999998||||0.0|||012906||3|1|4|2|1|9.0|1|1|2||1|0|0|0|0.0|2|4|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0||2||18|SR|0||0|0|1|
C|20147040122|08293|3|0|2|0|CLP00|3|1|7102014|2200|5|1|16000|Cleveland|18|41.478264|81.59227||FOREST|AV|0.0|||012909||3|1|1|1|1|9.0|1|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20147040222|1416820|3|0|0|0|04312|2|1|6212014|1704|7|1|85484|Willoughby|43|41.642554|81.42277||||10.0|E||LAKELAND||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|1|4|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||640|SR|2||1|0|1|BL
C|20147040322|1411168|2|0|0|1|07604|2|1|7182014|950|6|1|12000|Canton|76|40.840951|81.39088000000002||CLEVELAND|AV|0.0|||38TH||1|2|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|4|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|ST
C|20147040422|142809|3|0|0|1|02506|1|1|7212014|1636|2|1|32592|Grove City|25|39.874084|83.07519||WOODGROVE|DR|0.0|||002698||3|1|2|3|1|9.0|1|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||||0||0|0|1|
C|20144026567|14039558|3|0|0|1|00901|2|1|6232014|1538|2|1|25970|Fairfield|9|39.332432|84.52138000000002||DIXIE|HW|0.0||S|GILMORE||1|2|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1||2||||0||1|0|1|RD
C|20144026632|1415559|3|0|0|0|04312|2|1|6092014|1534|2|1|85484|Willoughby|43|41.628829|81.42138||||0.0|||HAMANN||1|3|1|1|1|9.0|8|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1||2||20|US|0||1|0|1|PK
C|20144026716|14-2385|3|0|0|0|03100|2|1|7082014|1701|3|3|76028|Symmes (Township of)|31|39.290809|84.29888000000003||FIELDS ERTEL|RD|0.0||||US|1|2|1|1|1|9.0|7|1|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0||2||||0|22|1|0|1|
C|20146103084|GW14180734|3|0|0|0|01822|3|2|9262014|801|6|2|30632|Glenwillow (RR name Falls Junction)|18|41.357081|81.47795||Pettibone|RD|0.0|||Maplewood||1|3|1|1|1||2|1|1||1|0|0|0||1|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0||2||||0||0|0|0|DR
C|20146103148|09-0528-83|3|0|0|1|OHP09|1|99|10012014|805|4|3|77868|Turtle Creek (Township of)|83|39.465985|84.32615||||0.0|||31||2|1|1|1|1||1|2|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|N|75|IR|0||0|0|1|MP
C|20146103248|28-0878-28|2|0|0|1|OHP28|2|1|9252014|910|5|3|15168|Claridon (Township of)|28|41.532205|81.12706999999997||||0.1|W||0014||2|1|1|1|1||2|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0||2||0322|US|1||0|0|1|MP
C|20146103348|145008891|3|0|0|0|CIP00|1|1|9192014|941|6|1|15000|Cincinnati|31|39.165855|84.53128000000002||Crawford|AV|0.0|||4261||3|1|1|1|1||1|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|5/FIRE|2||||0||0|0|1|
C|20146103445|T14005652|3|0|0|0|07701|2|2|10012014|1330|4|1|1000|Akron|77|41.083057|81.5558||Storer|AV|0.0|||707||3|1|1|1|1||6|1|1||1|0|0|0||2|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||0|0|0|
C|20146103522|145009325|3|0|0|0|CIP00|2|1|9292014|1320|2|1|15000|Cincinnati|31|39.161744|84.53949||Hamilton|AV|0.0|||4150||3|1|1|1|1||7|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|5|2||||0||0|0|1|
C|20146103622|08-0892-08|2|0|0|1|OHP08|2|1|9262014|1312|6|3|23072|Eagle (Township of)|8|38.950197|83.68616999999998||||0.0||||CR|1|2|1|1|1||6|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1||1|W|32|SR|0|17D|1|0|1|
C|20146103722|140834662|3|0|2|0|COP00|2|2|9272014|1244|7|1|18000|Columbus|25|39.939453|83.0055||Greenlawn|AV|100.0|W||DECKEBACH||1|1|1|1|1||1|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|5\113|2||||3||0|0|1|RD
C|20146103820|140850819|2|0|0|0|COP00|1|1|10022014|1328|5|1|18000|Columbus|25|39.973443|83.13529||Fisher|RD|300.0|E||Milepost||1|1|2|2|1||1|2|1||1|0|0|0|0.0|2|4|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0||2||||2||0|0|1|DR
C|20146103920|14013885|2|0|0|0|04801|2|2|9302014|1700|3|1|48342|Maumee|48|41.586374|83.6873||INDIANWOOD|ST|0.0|||FORD||1|2|1|1|1||6|2|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|ST
C|20146104018|141612|3|0|0|1|00302|2|1|9262014|1218|6|2|45066|Loudonville|3|40.635646|82.23522|N|Water|ST|0.0|||000100 Block||3|1|1|1|1||6|1|1||1|0|0|0||2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||||0||0|0|0|
C|20146104118|140850941|3|0|0|0|COP00|2|99|10022014|1430|5|1|18000|Columbus|25|40.0153|83.00219||Hudson|ST|20.0|S||Indianola||1|3|1|1|1||6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4            34|2||||2||1|0|1|AV
C|20147040453|201405321|3|0|0|0|04807|2|2|7082014|1450|3|1|77000|Toledo|48|41.692597|83.62317||SECOR|RD|0.0|||004020||3|1|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||||0||0|0|1|
C|20147040553|14-7277|2|0|0|0|05700|2|1|7232014|1943|4|3|81494|Washington (Township of)|57|39.658667|84.14685|E|WHIPP|RD|0.0|||MARSHALL||1|2|1|1|1|9.0|6|2|3||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|RD
C|20147040653|08202|3|0|0|0|CLP00|2|99|6282014|1710|7|1|16000|Cleveland|18|41.533371|81.5932|E|129|ST|20.0|W||000879||3|1|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|
C|20147040753|14-050507|3|0|2|0|05009|2|1|7142014|2037|2|1|88000|Youngstown|50|41.09993|80.6161||LANSDOWNE|BL|20.0|E||000234||3|1|2|2|1|9.0|1|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||3||0|0|1|
C|20147040853|14-5823|3|0|0|1|07904|2|1|7112014|2034|6|1|55216|New Philadelphia|79|40.503417|81.46285999999998||UNION NW|AV|0.0|||WABASH NW||1|2|9|1|1|9.0|2|1|3||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|AV
C|20147040953|09140000000467|2|0|0|0|02533|2|2|7022014|2322|4|3|50064|Mifflin (Township of)|25|40.040028|82.95085999999998||WESTERVILLE|RD|0.0|||003490||3|1|1|1|2|9.0|2|2|5||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146104249|48-1463-48|3|0|0|0|OHP48|2|1|10032014|1806|6|3|74123|Springfield (Township of)|48|41.620898|83.70333000000002|S|McCord|RD|75.0|S||Kipling||1|1|1|1|1||7|2|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1||2||||2||0|0|1|DR
C|20146104349|140044160|3|0|0|0|COP00|3|3|1152014|1722|4|1|18000|Columbus|25|40.083169|82.8789||Longrifle|RD|10.0|E||Little Turtle||1|2|1|2|4|2.0|2|6|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1-64|2||||2||1|0|1|WA
C|20146104449|08-0911-08|3|0|0|1|OHP08|1|1|10032014|1034|6|3|36834|Huntington (Township of)|8|38.679555|83.72071||||0.3|S||4||2|1|4|3|2||1|4|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||2||41|SR|1||0|0|1|MP
C|20146104549|29-0832-29|3|0|0|1|OHP29|2|1|10042014|1744|7|2|86772|Xenia|29|39.684647|83.89046||||0.1|W||14||2|1|1|1|1||7|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1||1|W|35|US|1||0|0|1|MP
C|20146104649|140848742|3|0|0|0|COP00|2|2|10012014|1925|4|1|18000|Columbus|25|39.982328|82.81758|E|Broad|ST|0.0|||EASTPOINTE RIDGE||1|3|1|1|1||3|1|1||1|0|0|0|0.0|1|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|RD
C|20146104750|55-0467-55|3|0|0|0|OHP55|1|98|10052014|435|1|3|51492|Monroe (Township of)|55|39.926641|84.18852||||0.6|N||65||2|1|1|1|1||1|1|5||1|0|0|0|0.0|2|3|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0||1|N|75|IR|1||0|0|1|MP
C|20146104809|14A-050|2|0|0|1|05901|2|2|9262014|1640|6|2|52738|Mount Gilead|59|40.548757|82.82856|S|MAIN|ST|0.0||E|CENTER||1|3|1|1|1||2|1|1||1|0|0|0||2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|0|ST
C|20146104830|14001691|3|0|0|1|02516|2|1|9302014|643|3|1|32606|Groveport|25|39.857369|82.89992|S|HAMILTON|ST|0.15|N||GROVEPORT||1|1|1|1|1||2|1|5||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|S|||1||0|0|1|RD
C|20146104880|14018705|3|0|0|1|00602|2|2|9302014|1127|3|1|80766|Wapakoneta|6|40.570651|84.19516||PERRY|ST|0.0|||15||3|1|1|1|1||5|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||||0||0|0|1|
C|20144027069|14-6253|2|0|1|1|07904|1|1|7252014|430|6|1|55216|New Philadelphia|79|40.499297|81.46364|N|TUSCARAWAS|AV|0.0|||000715||3|3|9|1|1|9.0|1|1|4||1|0|0|0|0.0|2|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146104974|T14005697|2|0|0|0|07701|2|2|10032014|1228|6|1|1000|Akron|77|41.066608|81.49069|S|Arlington|ST|0.0|||Ackley||1|1|1|1|2|6.0|6|4|1||1|0|0|0||2|2|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1||2||||0||0|0|0|ST
C|20146105074|145009646|3|0|2|0|CIP00|1|1|10052014|1955|1|1|15000|Cincinnati|31|39.161491|84.55858||||0.0|||18||2|1|9|1|2||9|1|4||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|3|1|E|74E|IR|0||0|0|1|MP
C|20146105173|140857538|3|0|0|0|COP00|2|2|10042014|1352|7|1|18000|Columbus|25|40.099502|83.09129||Sawmill|RD|15.0|S||SawmillPlace||1|1|1|1|1||2|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zone 1 / 172|1|S|||2||0|0|1|BL
C|20146105273|67-1342-70|3|0|0|1|OHP67|1|99|10032014|1815|6|3|50092|Mifflin (Township of)|70|40.771299|82.42066||||0.0|||176||2|1|1|2|2||1|4|1||1|1|5|4|1.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|N|71|IR|0||0|0|1|MP
C|20146105373|2014000032105|3|0|0|1|08304|2|1|10032014|1707|6|1|48188|Mason|83|39.352257|84.32096999999997|||RD|250.0|N||Tylersville||1|1|1|1|2||6|2|1||1|0|0|0||2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||0042|US|2||0|0|0|RD
C|20146105464|140863326|3|0|2|0|COP00|2|2|10062014|157|2|1|18000|Columbus|25|40.02698|83.02028||Doris|AV|0.0||W|PACEMONT||1|3|1|1|1||7|2|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|AV
C|20146105560|73-0815-73|3|0|0|1|OHP73|1|1|10032014|1745|6|3|52150|Morgan (Township of)|73|38.920439|83.04047||||0.1|N||15||2|1|1|3|1||1|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||2||104|SR|1||0|0|1|MP
C|20146105658|140861723|3|0|1|0|COP00|2|2|10052014|2115|1|1|18000|Columbus|25|40.0153|83.00219|E|Hudson|ST|75.0|W||Indianola||1|1|1|1|1||2|2|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4/ 34|2||||2||0|0|1|AV
C|20146105758|70-1244-70|3|0|0|1|OHP70|1|99|10022014|1000|5|3|46578|Madison (Township of)|70|40.779011|82.47046999999998||||0.1|E||14||2|1|1|1|1||1|2|1||1|1|1|3|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|W|30|US|1||0|0|1|MP
C|20146105858|47-1287-47|3|0|0|0|OHP47|1|99|10052014|400|1|3|9568|Brownhelm (Township of)|47|41.403575|82.276211||||0.2|W||160||2|7|1|1|1||1|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|E|2|SR|1||0|0|1|MP
C|20146105958|14005730|3|0|0|1|08401|2|2|10022014|1221|5|1|5424|Belpre|84|39.27626400000001|81.59834000000002||WASHINGTON|BL|0.0|||1801||3|10|1|1|1||7|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146106058|83-1103-83|3|0|0|1|OHP83|2|2|10062014|1007|2|3|69988|Salem (Township of)|83|39.380678|84.12||||20.0|E|||SR|1|1|1|1|1||5|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|BRANT RD|2||91|CR|2|123|1|0|1|
C|20146106158|14029991|3|0|0|1|01100|2|1|9262014|545|6|3|79086|Urbana (Township of)|11|40.067951|83.75496|E|HICKORY GROVE|ST|0.0|||MIDDLE URBANA||1|3|1|1|1||6|1|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||2||||0||0|0|1|RD
C|20146106258|70-1257-70|3|0|0|1|OHP70|1|98|10062014|2135|2|1|47138|Mansfield|70|40.814214|82.53544699999998||Crall|RD|100.0|E|W|Airport||1|1|1|1|1||1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0||2||||2||0|0|1|RD
C|20147041058|142064|3|0|0|0|05709|1|1|7292014|1235|3|1|52010|Moraine|57|39.726916|84.20846999999998||||50.0|S||0051.2||2|1|4|1|1|9.0|1|1|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|N|75|IR|2||0|0|1|MP
C|20147041158|201416343|3|0|1|0|07703|1|1|7252014|2318|6|1|19778|Cuyahoga Falls|77|41.13574000000001|81.46906||BAILEY|RD|0.0|||SCHOOL||1|4|4|4|2|9.0|1|4|4||1|0|0|0|0.0|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|AV
C|20147041257|2014-00013526|3|0|0|1|06701|2|2|6202014|800|6|1|3086|Aurora|67|41.316994|81.29857|E|GARFIELD|RD|0.0|||TOWNLINE||1|3|1|3|1|9.0|2|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||82|SR|0||1|0|1|RD
C|20147041357|14-24693|3|0|2|0|07807|2|2|6062014|1447|6|1|80892|Warren|78|41.248748|80.80074||MAPLEWOOD|ST|0.0|||ELM||1|99|1|1|1|9.0|5|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||||0||0|0|1|RD
C|20146106353|20140142|3|0|2|1|02505|2|1|10022014|2120|5|1|31304|Grandview Heights|25|39.98331500000001|83.05072||Ashland|AV|0.0|||1281||3|1|1|1|1||5|1|5||1|0|0|0||2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|0|
C|20146106452|07-1012-07|3|0|0|1|OHP07|2|2|10052014|840|1|3|66628|Richland (Township of)|7|40.093979|80.9098||||0.4|S||17||2|3|1|3|1||6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1||2||9|SR|1||0|0|1|MP
C|20146106549|48-1488-26|2|0|0|1|OHP48|2|1|10072014|2039|3|3|75861|Swan Creek (Township of)|26|41.55220300000001|83.89226||||0.0|||E F||1|2|1|1|2||6|3|5||1|0|0|0|0.0|2|2|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0||2||1-2|CR|0||1|0|1|RD
C|20146106649|07-1024-07|2|0|0|1|OHP07|2|1|10082014|1610|4|3|66628|Richland (Township of)|7|40.014287|80.84724||||0.3|W||7||2|1|1|4|1||6|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0||2||149|SR|1||0|0|1|MP
C|20146106749|91-0588-67|2|0|2|1|OHP91|2|2|10092014|448|5|3|71731|Shalersville (Township of)|67|41.244114|81.21936||||0.4|E||194.4||2|1|2|1|1||7|1|5||1|0|0|0|0.0|2|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|WB|1|W|80|IR|1||0|0|1|MP
C|20147041491|2014-00009952|3|0|2|0|04306|2|2|4302014|1645|4|1|49056|Mentor|43|41.658334|81.36801||MENTOR|AV|0.0|||007635||3|10|1|1|2|9.0|2|4|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||2||20|US|0||0|0|1|
C|20147041591|14011640|3|0|0|0|00903|3|1|8032014|1101|1|1|49840|Middletown|9|39.512637|84.38905||CENTRAL|AV|0.0||S|SUTPHIN||1|2|1|2|1|9.0|2|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|ST
C|20147041691|201405628|3|0|0|0|04807|2|2|7202014|1345|1|1|77000|Toledo|48|41.72156500000001|83.56654||ALEXIS|RD|0.0|||LEWIS||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||1|E|||0||0|0|1|AV
C|20147041791|1404486|3|0|0|0|01815|2|2|7252014|1637|6|1|16014|Cleveland Heights|18|41.510856|81.58014||COVENTRY|RD|0.0|||HAMPSHIRE||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||0|0|1|RD
C|20147041891|201405293|3|0|0|0|04807|2|1|7072014|1830|2|1|77000|Toledo|48|41.623249|83.58336||OGDEN|AV|0.0|||000877||3|1|1|1|1|9.0|5|1|1||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20147041991|14-06180|3|0|0|0|07713|2|2|7192014|1433|7|1|76106|Tallmadge|77|41.101486|81.44346||||0.0|||000035||3|1|1|1|2|9.0|2|4|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0||2||261|SR|0||0|0|1|
C|20144027153|14-03458|3|0|0|0|07713|2|2|4282014|1514|2|1|76106|Tallmadge|77|41.102016|81.44107||NORTH|AV|0.0|||TALLMADGE||1|5|1|1|2|9.0|2|4|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||||0||1|0|1|CR
C|20146106830|2014000032406|2|0|0|1|08304|4|1|10062014|1816|2|1|48188|Mason|83|39.310139|84.31407||Mason-Montgomery Road|RD|250.0|N||Mason-Montgomery||1|1|1|1|1||2|2|3||1|0|0|0||2|2|0|0|8|0|0|0|0|0|0|0|0|1|1|0|0||1|N|||2||1|0|0|RD
C|20146106905|201402616|3|0|0|0|04702|1|99|10092014|842|5|1|3352|Avon|47|41.464345|82.02367||||0.0|||153||2|1|1|1|1||1|1|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1|W|90|IR|0||0|0|1|MP
C|20146107005|T14005824|2|0|0|0|07701|2|1|10092014|1035|5|1|1000|Akron|77|41.076159|81.57391||||0.0|||130.0||2|1|1|1|1||6|2|1||1|0|0|0||6|3|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0||1|S|0077S|IR|0||0|0|0|MP
C|20146107106|1-14-10736|3|0|0|0|01316|3|1|10102014|1714|6|3|78288|Union (Township of)|13|39.063459|84.27639||OHIO|PI|10.0|W||BANKS|TR|1|1|1|1|2|99.0|2|4|1|9.0|1|0|0|0||2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|SR125 /BANKS RD|2||125|SR|2|564|0|0|0|RD
C|20146107206|91-0656-77|3|0|0|1|OHP91|1|1|10102014|1140|6|2|7790|Boston Heights|77|41.258492|81.49757||||0.2|E||180||2|1|4|1|1||1|2|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|EB|1|E|80|IR|1||0|0|1|MP
C|20146107306|140875723|3|0|1|0|COP00|2|2|10102014|1640|6|1|18000|Columbus|25|40.065884|83.01935|N|High|ST|50.0|N||Fitzhenry||1|1|1|1|2||2|4|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4         32|2||||2||0|0|1|BL
C|20146107406|140869246|3|0|2|0|COP00|2|2|10082014|1442|4|1|18000|Columbus|25|39.948115|83.02713|W|Mound|ST|25.0|W|S|Cypress||1|3|1|1|1||2|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||2||1|0|1|AV
C|20146107506|201450099|3|0|1|1|01808|1|1|7082014|738|3|1|8364|Brecksville|18|41.320006|81.62682||CHIPPEWA|RD|0.0|||BRECKSVILLE|US|1|2|1|1|1||1|2|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|SR 82 / US 21|2||82|SR|0|21|1|0|1|RD
C|20146107606|140881398|3|0|2|0|COP00|2|2|10102014|2000|6|1|18000|Columbus|25|39.950587|82.99748000000002|N|Pearl|AL|0.0||E|Beck||1|2|1|1|2||9|4|4||1|0|0|0|0.0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zone 5 110 District|2||||0||0|0|1|ST
C|20146107706|70-1260-70|2|0|0|1|OHP70|2|1|10072014|1658|3|2|63800|Plymouth|70|40.921375|82.656||||0.1|S||9||2|10|1|2|2||6|2|1||1|0|0|0|0.0|2|2|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0||2||61|SR|1||1|0|1|MP
C|20146107806|55-0471-57|3|0|0|1|OHP55|1|1|10072014|2303|3|3|10618|Butler (Township of)|57|39.888502|84.22716||||0.0|||Peters||1|3|1|1|2||1|4|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||40|US|0||1|0|1|PI
C|20146107906|05-0935-37|3|0|0|1|OHP05|1|98|10122014|650|1|3|70142|Salt Creek (Township of)|37|39.418276|82.66129000000002||||0.1|W||6||2|1|1|1|1||1|1|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0||2||56|SR|1||0|0|1|MP
C|20146108006|145009512|3|0|0|0|CIP00|2|1|10032014|830|6|1|15000|Cincinnati|31|39.17402|84.48550999999998||||0.0|||1||3|1|1|1|2||2|4|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|4|1|W|562|SR|0||1|0|1|
